run_id,pipeline_name,file_id,audio_duration,embed,estimate,cluster,enhance,win_len,hop_len,refine_vbx,vbx_Fa,vbx_Fb,num_speakers_param,min_speakers,max_speakers,t_conversion,t_vad,t_embeddings,t_similarity,t_clustering,t_refine,num_speakers_pred,num_segments,total_time,rtf,der,miss,false_alarm,confusion,total_sec_ref
032dd23fe7d44c53a4f5d97f7a34f3f5,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,False,0.05,5.0,,1,20,0.3129634999204427,23.070710900006816,99.33293330005836,0.14682150003500283,4.726103900000453,0,5,111,155.57349440001417,0.18546413462807507,0.13135699112832674,0.02719813403307122,0.057363905202215335,0.04679495189304019,480.1800000000002
03db228502c24843bbe2ddbf3fb32cdf,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.21633620001375675,15.41504399990663,69.50025349995121,0.148678999976255,4.587872299947776,0,5,111,112.51082810002845,0.13412775389750445,0.13135699112832674,0.02719813403307122,0.057363905202215335,0.04679495189304019,480.1800000000002
0655714363fc4a9682edd82dc0b02ae5,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.21914529998321086,14.771179500035942,93.31863110000268,0.11824870004784316,5.511532100033946,0,5,111,144.52125130000059,0.1722884024112962,0.13135699112832674,0.02719813403307122,0.057363905202215335,0.04679495189304019,480.1800000000002
06a0b98c6a404ca2831a15e481623319,diar_pipeline__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.5564638000214472,21.710630199988373,80.83847900002729,0.33182550000492483,23.962193400016986,0,4,99,174.90726949996315,0.20851254581042064,0.10684534966054351,0.02622974717814181,0.04840892998458829,0.032206672497813414,480.18000000000023
07ad5ecf87934cefa4075fda4d96b02c,,EN2002c,2972.256,,,,False,,,False,,,,,,0.8274827999994159,0,0,0,0,0,19,381,157.88683670002501,0.05312020118725474,0.3859594867084444,0.049351319915863855,0.010153867894276098,0.32645429889830446,1839.890000000001
091464a78fc04b36b95bb95be5cad330,diar_pipeline__silero__resnet34__nmesc__sc__enhanced__w1.2__h0.6__auto_1-20,EN2002c,2972.256,resnet34,nmesc,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.6626043999567628,30.727968399995007,393.3934044999769,2.136855100048706,10.50584840006195,0,3,544,488.4811983000254,0.16434694666274555,0.11763474990352599,0.08188804765502242,0.01563408682040636,0.020112615428097218,1839.890000000001
0fb6088141784e73b9bb5d4629af91da,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,IS1009a,838.8333125,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,1.03682270005811,30.440926800016314,105.01050249999389,0.14043829997535795,19.573189900023863,0,4,106,189.19623860006686,0.22554688253402772,0.11155191803073815,0.023751509850472613,0.06189345662043359,0.025906951559831935,480.18000000000023
105ec017c2fb46638eacaa912cf87dea,diar_pipeline__silero__resnet34__gmm_bic__sc__enhanced__w1.2__h0.6__auto_1-20,018a_EARZ,1317.715875,resnet34,gmm_bic,sc,True,1.2,0.6,False,0.4,17.0,,1,20,0.4762598000233993,22.17257190006785,115.36798879993148,0.6998871000250801,57.37741359998472,0,4,186,376.4892032999778,0.28571349138521823,0.3554607099112307,0.2719799614979748,0.0638715772629132,0.01960917115034262,871.1229999999994
107458964f1d4ec8a31d47da61d67771,diar_pipeline__silero__resnet34__gmm_bic__cosine_greedy__w1.2__h0.6__auto_1-20,018a_EARZ,1317.715875,resnet34,gmm_bic,cosine_greedy,True,1.2,0.6,False,0.4,17.0,,1,20,0.4870865000411868,96.28603690001182,422.9707654999802,0.6139198000309989,0.7953889999771491,0,20,337,929.3019169999752,0.7052369441932808,0.3964411455098786,0.27692300628039956,0.09275727997079752,0.02676085925868152,871.1229999999989
116cb9a846954f748a0d627a392eea58,diar_pipeline__silero__resnet34__gmm_bic__ahc_threshold__w1.2__h0.6__vbx_Fa0.4_Fb17.0__auto_1-20,EN2002c,2972.256,resnet34,gmm_bic,ahc_threshold,True,1.2,0.6,True,0.4,17.0,,1,20,0.5919347000308335,30.791578199947253,285.327676899964,1.701631399919279,1.1462982000084594,0,20,838,375.5188131999457,0.1263413424684636,0.6920767002375129,0.0935871166211022,0.04557609422302292,0.5529134893933878,1839.8899999999999
